Tahun,Bulan,Harga,Tanggal,Outlier,Harga_Lag_1,Harga_Lag_2,Harga_Lag_3,Moving_Average_3,Moving_Average_6,Perubahan_Harga,Persentase_Perubahan_Harga,Target_Harga_Bulan_Berikutnya,Komoditas_Bawang Merah,Komoditas_Bawang Putih (Bonggol),Komoditas_Beras Medium,Komoditas_Beras Premium,Komoditas_Beras SPHP,Komoditas_Cabai Merah Besar,Komoditas_Cabai Merah Keriting,Komoditas_Cabai Rawit Merah,Komoditas_Daging Ayam Ras,Komoditas_Daging Kerbau Beku (Impor),Komoditas_Daging Kerbau Segar (Lokal),Komoditas_Daging Sapi Murni,Komoditas_Garam konsumsi,Komoditas_Gula Pasir Lokal/Curah,Komoditas_Ikan Bandeng,Komoditas_Ikan Kembung,Komoditas_Ikan Tongkol,Komoditas_Jagung Tk. Peternak,Komoditas_Kedelai Biji Kering,Komoditas_Minyak Goreng Curah,Komoditas_Minyak Goreng Kemasan,Komoditas_Minyak Kita,Komoditas_Telur Ayam Ras,Komoditas_Tepung Terigu Curah,Komoditas_Tepung Terigu Kemasan
2021,7,31897.0,2021-07-01,False,29914.0,31355.0,31729.0,30999.333333333332,31062.166666666668,1983.0,6.629003142341379,32657.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,29077.0,2021-07-01,False,28097.0,28781.0,28927.0,28601.666666666668,27862.833333333332,980.0,3.4879168594511873,29330.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,13345.0,2021-07-01,False,13347.0,13398.0,13377.0,13374.0,13401.666666666666,-2.0,-0.01498464074323818,13301.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,7,10846.0,2021-07-01,False,10749.0,10735.0,10754.0,10746.0,10799.666666666666,97.0,0.9024095264675784,10820.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,25107.0,2021-07-01,False,25325.0,25114.0,25235.0,25224.666666666668,25089.5,-218.0,-0.8608094768015795,25028.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,7,36599.0,2021-07-01,False,28380.0,36964.0,43568.0,36304.0,42235.333333333336,8219.0,28.960535588442564,30963.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,14451.0,2021-07-01,False,13270.0,13127.0,12850.0,13082.333333333334,12854.0,1181.0,8.899773926149209,14861.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,7,8481.0,2021-07-01,False,8401.0,8434.0,8392.0,8409.0,8363.5,80.0,0.952267587192001,8472.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,7,34537.0,2021-07-01,False,35866.0,37084.0,36096.0,36348.666666666664,35122.166666666664,-1329.0,-3.705459209278983,33539.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,125917.0,2021-07-01,True,124774.0,126934.0,124658.0,125455.33333333333,123735.83333333333,1143.0,0.9160562296632311,125303.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,63021.0,2021-07-01,False,46728.0,58653.0,68820.0,58067.0,68186.66666666667,16293.0,34.867745249101176,46882.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,7,11859.0,2021-07-01,False,11740.0,11374.0,11205.0,11439.666666666666,11114.166666666666,119.0,1.0136286201022147,11821.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,7,12320.0,2021-07-01,False,12199.0,12183.0,12211.0,12197.666666666666,12250.5,121.0,0.9918845807033363,12321.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,29330.0,2021-08-01,False,29077.0,28097.0,28781.0,28651.666666666668,28324.333333333332,253.0,0.8701035182446607,28581.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,14861.0,2021-08-01,False,14451.0,13270.0,13127.0,13616.0,13166.333333333334,410.0,2.837173898000138,15244.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,8,25028.0,2021-08-01,False,25107.0,25325.0,25114.0,25182.0,25031.666666666668,-79.0,-0.3146532839447166,23474.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,8,13301.0,2021-08-01,False,13345.0,13347.0,13398.0,13363.333333333334,13373.666666666666,-44.0,-0.32971150243536906,13277.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,8,46882.0,2021-08-01,False,63021.0,46728.0,58653.0,56134.0,67319.16666666667,-16139.0,-25.608924009457162,35584.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,12321.0,2021-08-01,False,12320.0,12199.0,12183.0,12234.0,12250.666666666666,1.0,0.008116883116883116,12318.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,10820.0,2021-08-01,False,10846.0,10749.0,10735.0,10776.666666666666,10796.5,-26.0,-0.2397197123363452,10810.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,11821.0,2021-08-01,False,11859.0,11740.0,11374.0,11657.666666666666,11322.833333333334,-38.0,-0.3204317396070495,11784.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,8,30963.0,2021-08-01,False,36599.0,28380.0,36964.0,33981.0,40340.5,-5636.0,-15.399327850487717,28052.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,8472.0,2021-08-01,False,8481.0,8401.0,8434.0,8438.666666666666,8395.166666666666,-9.0,-0.10611956137247967,8488.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,8,33539.0,2021-08-01,False,34537.0,35866.0,37084.0,35829.0,35123.166666666664,-998.0,-2.8896545733561108,34391.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,32657.0,2021-08-01,False,31897.0,29914.0,31355.0,31055.333333333332,31323.5,760.0,2.382669216540741,28890.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,8,125303.0,2021-08-01,True,125917.0,124774.0,126934.0,125875.0,124416.0,-614.0,-0.48762279914546885,125214.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,28581.0,2021-09-01,False,29330.0,29077.0,28097.0,28834.666666666668,28761.333333333332,-749.0,-2.5536992840095465,28351.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,13277.0,2021-09-01,False,13301.0,13345.0,13347.0,13331.0,13353.833333333334,-24.0,-0.18043756108563266,13289.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,9,10810.0,2021-09-01,False,10820.0,10846.0,10749.0,10805.0,10790.166666666666,-10.0,-0.09242144177449169,10823.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,8488.0,2021-09-01,False,8472.0,8481.0,8401.0,8451.333333333334,8421.833333333334,16.0,0.18885741265344666,8502.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,9,11784.0,2021-09-01,False,11821.0,11859.0,11740.0,11806.666666666666,11492.333333333334,-37.0,-0.3130022840707216,11811.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,9,34391.0,2021-09-01,False,33539.0,34537.0,35866.0,34647.333333333336,35096.5,852.0,2.5403261874235965,35184.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,125214.0,2021-09-01,True,125303.0,125917.0,124774.0,125331.33333333333,124936.16666666667,-89.0,-0.07102782854361028,125353.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,23474.0,2021-09-01,False,25028.0,25107.0,25325.0,25153.333333333332,25058.333333333332,-1554.0,-6.209045868627137,22611.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,9,12318.0,2021-09-01,False,12321.0,12320.0,12199.0,12280.0,12251.5,-3.0,-0.024348672997321647,12333.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,35584.0,2021-09-01,False,46882.0,63021.0,46728.0,52210.333333333336,62793.333333333336,-11298.0,-24.098801245680647,36846.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,28890.0,2021-09-01,False,32657.0,31897.0,29914.0,31489.333333333332,31767.0,-3767.0,-11.53504608506599,28004.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,28052.0,2021-09-01,False,30963.0,36599.0,28380.0,31980.666666666668,37479.0,-2911.0,-9.401543778057682,32515.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,9,15244.0,2021-09-01,False,14861.0,14451.0,13270.0,14194.0,13542.833333333334,383.0,2.577215530583406,15938.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,10,10823.0,2021-10-01,False,10810.0,10820.0,10846.0,10825.333333333334,10785.666666666666,13.0,0.12025901942645699,10819.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,12333.0,2021-10-01,False,12318.0,12321.0,12320.0,12319.666666666666,12258.666666666666,15.0,0.12177301509985387,12331.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,8502.0,2021-10-01,False,8488.0,8472.0,8481.0,8480.333333333334,8444.666666666666,14.0,0.1649387370405278,8576.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,10,13289.0,2021-10-01,False,13277.0,13301.0,13345.0,13307.666666666666,13340.833333333334,12.0,0.09038186337274987,13332.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,10,32515.0,2021-10-01,False,28052.0,30963.0,36599.0,31871.333333333332,34087.666666666664,4463.0,15.909739056038784,38338.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,11811.0,2021-10-01,False,11784.0,11821.0,11859.0,11821.333333333334,11630.5,27.0,0.22912423625254583,11822.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,10,28351.0,2021-10-01,False,28581.0,29330.0,29077.0,28996.0,28798.833333333332,-230.0,-0.8047304153108708,27976.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,15938.0,2021-10-01,False,15244.0,14861.0,14451.0,14852.0,13967.166666666666,694.0,4.552610863290475,17748.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,10,28004.0,2021-10-01,False,28890.0,32657.0,31897.0,31148.0,31073.666666666668,-886.0,-3.066805122879889,26510.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,22611.0,2021-10-01,True,23474.0,25028.0,25107.0,24536.333333333332,24880.5,-863.0,-3.676407940700349,24069.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,10,35184.0,2021-10-01,False,34391.0,33539.0,34537.0,34155.666666666664,35252.166666666664,793.0,2.305835829141345,35118.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,36846.0,2021-10-01,False,35584.0,46882.0,63021.0,48495.666666666664,53281.333333333336,1262.0,3.5465377697841727,35465.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,10,125353.0,2021-10-01,True,125214.0,125303.0,125917.0,125478.0,125466.66666666667,139.0,0.11100995096394971,125497.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,17748.0,2021-11-01,False,15938.0,15244.0,14861.0,15347.666666666666,14481.833333333334,1810.0,11.35650646254235,19064.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,11,11822.0,2021-11-01,False,11811.0,11784.0,11821.0,11805.333333333334,11731.5,11.0,0.09313351960037253,11898.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,11,35118.0,2021-11-01,False,35184.0,34391.0,33539.0,34371.333333333336,35100.166666666664,-66.0,-0.18758526603001366,35497.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,12331.0,2021-11-01,False,12333.0,12318.0,12321.0,12324.0,12279.0,-2.0,-0.01621665450417579,12378.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,27976.0,2021-11-01,False,28351.0,28581.0,29330.0,28754.0,28702.833333333332,-375.0,-1.3227046665020634,28129.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,26510.0,2021-11-01,False,28004.0,28890.0,32657.0,29850.333333333332,30452.833333333332,-1494.0,-5.334952149692901,26854.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,125497.0,2021-11-01,True,125353.0,125214.0,125303.0,125290.0,125582.5,144.0,0.11487559133008383,126181.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,10819.0,2021-11-01,False,10823.0,10810.0,10820.0,10817.666666666666,10797.166666666666,-4.0,-0.03695832948350734,10847.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,8576.0,2021-11-01,False,8502.0,8488.0,8472.0,8487.333333333334,8463.0,74.0,0.8703834391907787,8688.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,11,38338.0,2021-11-01,False,32515.0,28052.0,30963.0,30510.0,32245.5,5823.0,17.908657542672614,45231.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,13332.0,2021-11-01,False,13289.0,13277.0,13301.0,13289.0,13326.166666666666,43.0,0.32357588983369706,13392.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,11,35465.0,2021-11-01,False,36846.0,35584.0,46882.0,39770.666666666664,47952.333333333336,-1381.0,-3.748032350865765,72410.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,11,24069.0,2021-11-01,False,22611.0,23474.0,25028.0,23704.333333333332,24443.166666666668,1458.0,6.448188934589359,25943.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,12,126181.0,2021-12-01,True,125497.0,125353.0,125214.0,125354.66666666667,125343.0,684.0,0.5450329489947967,126545.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,19064.0,2021-12-01,False,17748.0,15938.0,15244.0,16310.0,15252.0,1316.0,7.4149199909849,19692.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021,12,8688.0,2021-12-01,False,8576.0,8502.0,8488.0,8522.0,8486.666666666666,112.0,1.3059701492537312,8948.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021,12,11898.0,2021-12-01,False,11822.0,11811.0,11784.0,11805.666666666666,11806.166666666666,76.0,0.6428692268651667,12108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021,12,72410.0,2021-12-01,False,35465.0,36846.0,35584.0,35965.0,44087.666666666664,36945.0,104.17312843648668,60194.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,25943.0,2021-12-01,False,24069.0,22611.0,23474.0,23384.666666666668,24269.0,1874.0,7.785948730732477,27384.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021,12,12378.0,2021-12-01,False,12331.0,12333.0,12318.0,12327.333333333334,12303.666666666666,47.0,0.38115319114427054,12438.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,13392.0,2021-12-01,False,13332.0,13289.0,13277.0,13299.333333333334,13315.166666666666,60.0,0.45004500450045004,13844.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021,12,10847.0,2021-12-01,False,10819.0,10823.0,10810.0,10817.333333333334,10811.166666666666,28.0,0.2588039560033275,10902.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,28129.0,2021-12-01,False,27976.0,28351.0,28581.0,28302.666666666668,28568.666666666668,153.0,0.546897340577638,28882.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,45231.0,2021-12-01,False,38338.0,32515.0,28052.0,32968.333333333336,32474.5,6893.0,17.97955031561375,37987.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,35497.0,2021-12-01,False,35118.0,35184.0,34391.0,34897.666666666664,34772.5,379.0,1.079218634318583,37787.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021,12,26854.0,2021-12-01,False,26510.0,28004.0,28890.0,27801.333333333332,29645.333333333332,344.0,1.2976235382874388,28672.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,60194.0,2022-01-01,False,72410.0,35465.0,36846.0,48240.333333333336,48368.0,-12216.0,-16.87059798370391,49521.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,8948.0,2022-01-01,False,8688.0,8576.0,8502.0,8588.666666666666,8534.5,260.0,2.992633517495396,9138.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,1,37987.0,2022-01-01,False,45231.0,38338.0,32515.0,38694.666666666664,35283.0,-7244.0,-16.01556454643939,37902.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,12438.0,2022-01-01,False,12378.0,12331.0,12333.0,12347.333333333334,12333.5,60.0,0.4847309743092583,12390.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,10902.0,2022-01-01,False,10847.0,10819.0,10823.0,10829.666666666666,10827.5,55.0,0.5070526412833042,10880.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,12108.0,2022-01-01,False,11898.0,11822.0,11811.0,11843.666666666666,11832.5,210.0,1.7650025214321734,12378.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,1,37787.0,2022-01-01,False,35497.0,35118.0,35184.0,35266.333333333336,34711.0,2290.0,6.451249401357861,35962.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,19692.0,2022-01-01,False,19064.0,17748.0,15938.0,17583.333333333332,16217.666666666666,628.0,3.2941670163659253,18228.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,1,28672.0,2022-01-01,False,26854.0,26510.0,28004.0,27122.666666666668,29135.333333333332,1818.0,6.769941163327624,31832.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,13844.0,2022-01-01,False,13392.0,13332.0,13289.0,13337.666666666666,13322.666666666666,452.0,3.375149342891278,14197.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,1,126545.0,2022-01-01,True,126181.0,125497.0,125353.0,125677.0,125577.5,364.0,0.2884744929902283,126336.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1,27384.0,2022-01-01,False,25943.0,24069.0,22611.0,24207.666666666668,24372.0,1441.0,5.5544848321319815,24036.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,1,28882.0,2022-01-01,False,28129.0,27976.0,28351.0,28152.0,28574.0,753.0,2.6769526111841873,29113.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,24036.0,2022-02-01,False,27384.0,25943.0,24069.0,25798.666666666668,24751.5,-3348.0,-12.226117440841367,24844.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,2,14197.0,2022-02-01,False,13844.0,13392.0,13332.0,13522.666666666666,13405.833333333334,353.0,2.549841086391216,14391.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,2,10880.0,2022-02-01,False,10902.0,10847.0,10819.0,10856.0,10836.833333333334,-22.0,-0.20179783525958542,10919.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,49521.0,2022-02-01,False,60194.0,72410.0,35465.0,56023.0,47896.833333333336,-10673.0,-17.731003090008972,62015.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,12378.0,2022-02-01,False,12108.0,11898.0,11822.0,11942.666666666666,11874.0,270.0,2.2299306243805748,13057.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022,2,126336.0,2022-02-01,True,126545.0,126181.0,125497.0,126074.33333333333,125682.16666666667,-209.0,-0.16515863921925006,128553.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,9138.0,2022-02-01,False,8948.0,8688.0,8576.0,8737.333333333334,8612.333333333334,190.0,2.123379526151095,9348.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,2,29113.0,2022-02-01,False,28882.0,28129.0,27976.0,28329.0,28541.5,231.0,0.7998061076102764,30453.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,37902.0,2022-02-01,False,37987.0,45231.0,38338.0,40518.666666666664,35514.333333333336,-85.0,-0.22376076026008898,48708.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,12390.0,2022-02-01,False,12438.0,12378.0,12331.0,12382.333333333334,12353.166666666666,-48.0,-0.3859141341051616,12433.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,31832.0,2022-02-01,False,28672.0,26854.0,26510.0,27345.333333333332,28597.833333333332,3160.0,11.021205357142858,35044.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2,18228.0,2022-02-01,False,19692.0,19064.0,17748.0,18834.666666666668,17091.166666666668,-1464.0,-7.434491163924436,20117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,2,35962.0,2022-02-01,False,37787.0,35497.0,35118.0,36134.0,35252.666666666664,-1825.0,-4.829703337126525,36295.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,48708.0,2022-03-01,False,37902.0,37987.0,45231.0,40373.333333333336,36670.833333333336,10806.0,28.51036884597119,44101.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,24844.0,2022-03-01,False,24036.0,27384.0,25943.0,25787.666666666668,24586.166666666668,808.0,3.3616242303211847,25759.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2022,3,128553.0,2022-03-01,True,126336.0,126545.0,126181.0,126354.0,125854.33333333333,2217.0,1.7548442249240122,132813.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,12433.0,2022-03-01,False,12390.0,12438.0,12378.0,12402.0,12364.666666666666,43.0,0.3470540758676352,12445.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,35044.0,2022-03-01,False,31832.0,28672.0,26854.0,29119.333333333332,28460.333333333332,3212.0,10.090474993717015,33541.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,62015.0,2022-03-01,False,49521.0,60194.0,72410.0,60708.333333333336,48336.666666666664,12494.0,25.229700531087822,51119.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,10919.0,2022-03-01,False,10880.0,10902.0,10847.0,10876.333333333334,10846.833333333334,39.0,0.3584558823529412,10898.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,3,20117.0,2022-03-01,False,18228.0,19692.0,19064.0,18994.666666666668,17652.333333333332,1889.0,10.363177529076147,24523.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2022,3,14391.0,2022-03-01,False,14197.0,13844.0,13392.0,13811.0,13555.166666666666,194.0,1.3664858772980208,14789.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,3,9348.0,2022-03-01,False,9138.0,8948.0,8688.0,8924.666666666666,8723.333333333334,210.0,2.298095863427446,9719.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2022,3,36295.0,2022-03-01,False,35962.0,37787.0,35497.0,36415.333333333336,35656.5,333.0,0.9259774206106446,38061.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
